Timestamp,#_slices,req_bw_per_slice,req_ue_per_slice,req_per_second,ul_per_app,dl_per_app,pdu_per_slice,latency_per_app,packet_loss_per_app,rtt_per_app,jitter_per_app,aggr_cpu,aggr_mem,aggr_disk,aggr_link_bw
1648835798,1,100,400,44,11,20,936,22.1,0.6,54.4,7.4,15.9,76.6,241.5,145.5
1648835828,1,100,400,44,20,28,979,21.6,1.2,46.8,7.2,17,78.9,266.9,162.5
1648835858,1,100,400,41,8,21,704,16.2,0.3,31.6,5.4,15.4,75.4,228,136.3
1648835888,1,100,400,42,12,28,961,35.4,0.9,86.1,11.8,16.4,77.6,252.4,152.8
1648835918,1,100,400,41,12,21,773,27.5,0.9,43.3,9.2,15.7,76.2,236.4,142
1648835948,1,100,400,42,10,23,852,26.7,1.1,64.9,8.9,15.9,76.5,239.9,144.4
1648835978,1,100,400,44,9,15,609,20.4,1.3,42.5,6.8,15.1,75,222.6,132.7
1648836008,1,100,400,42,9,21,874,28.8,1.1,55.7,9.6,15.7,76.3,237.2,142.5
1648836038,1,100,400,42,10,22,830,33.1,1.5,62.9,11,15.8,76.3,238,143.1
1648836068,1,100,400,44,11,18,762,21.4,1.4,39.5,7.1,15.6,76,234.7,140.9
1648836098,1,100,400,43,12,14,676,20.6,0.6,47.3,6.9,15.3,75.4,227.4,135.9
1648836128,1,100,400,42,14,19,725,16.6,0.1,40.5,5.5,15.8,76.4,238.5,143.4
1648836158,1,100,400,41,18,22,995,21,1.4,45.4,7,16.6,78,256.9,155.8
1648836188,1,100,400,43,15,18,738,22.1,1.4,49.1,7.4,15.9,76.6,240.5,144.8
1648836218,1,100,400,44,10,20,940,24.5,1.3,45,8.2,16.1,76.9,244.6,147.5
1648836248,1,100,400,41,12,27,933,24.5,0.9,57.1,8.2,16.3,77.5,251.3,152
1648836278,1,100,400,42,10,19,620,16.2,0.3,38.9,5.4,15.4,75.5,228.7,136.8
1648836308,1,100,400,43,13,29,986,35,1.2,82.2,11.7,16.7,78.2,259.2,157.4
1648836338,1,100,400,41,8,17,639,24.5,0.7,38.1,8.2,15.2,75,223.3,133.2
1648836368,1,100,400,44,17,26,852,18.7,0.3,39.7,6.2,16.6,78.1,257.6,156.3
1648836398,1,100,400,41,10,22,847,31.7,0.7,77.3,10.6,15.8,76.5,239.7,144.2
1648836428,1,100,400,43,12,23,760,28.7,1.2,46.7,9.6,16.1,76.9,244.6,147.5
1648836458,1,100,400,41,12,23,961,32,0.7,72.1,10.7,16.3,77.4,250.2,151.3
1648836488,1,100,400,42,9,24,796,18.7,0.2,30.7,6.2,15.9,76.7,241.7,145.6
1648836518,1,100,400,41,12,20,690,18.1,0.5,43.9,6,15.7,76.2,236.4,142
1648836548,1,100,400,42,16,20,797,31.8,1.3,76,10.6,16.2,77.2,247.5,149.4
1648836578,1,100,400,44,16,27,989,35.6,1,75.9,11.9,16.9,78.7,264.8,161.1
1648836608,1,100,400,43,9,19,676,26.4,0.5,46.9,8.8,15.6,75.9,232.7,139.5
1648836638,1,100,400,43,9,17,771,15.9,0.5,26.3,5.3,15.6,76,234.3,140.6
1648836668,1,100,400,44,19,29,971,34.6,1.1,61.4,11.5,17.1,79.2,270.5,165
1648836698,1,100,400,41,13,18,646,24.3,1.5,50.9,8.1,15.6,76,234,140.3
1648836728,1,100,400,42,13,20,713,21.4,1.1,41.8,7.1,15.9,76.7,242,145.8
1648836758,1,100,400,42,10,14,628,24.9,0.8,49.3,8.3,15.4,75.4,227.9,136.3
1648836788,1,100,400,44,15,18,821,25.6,1.2,43,8.5,16.2,77.3,249.2,150.6
1648836818,1,100,400,43,17,21,870,18.2,0.2,36.6,6.1,16.5,77.9,256.1,155.3
1648836848,1,100,400,43,10,25,975,26.2,0.7,40.3,8.7,16.5,77.8,254.5,154.2
1648836878,1,100,400,44,12,16,728,15.9,0.5,32.8,5.3,15.8,76.4,239.1,143.8
1648836908,1,100,400,43,16,23,905,20.9,1.2,44.4,7,16.6,78.1,258.2,156.7
1648836938,1,100,400,44,14,24,999,30.8,1.3,57.1,10.3,16.7,78.4,261.2,158.7
1648836968,1,100,400,43,15,22,820,27.4,0.9,66.5,9.1,16.4,77.6,252.4,152.7
1648836998,1,100,400,42,16,21,936,26.8,0.6,48.7,8.9,16.5,77.9,256.1,155.3
1648837028,1,100,400,44,19,22,940,23.5,1.1,41.4,7.8,17,78.8,266.1,162
1648837058,1,100,400,41,8,15,697,27.2,0.7,49.8,9.1,15.4,75.6,229.9,137.6
1648837088,1,100,400,42,9,22,756,15.6,0,23.8,5.2,16,76.7,242.3,145.9
1648837118,1,100,400,43,17,25,970,35.4,1.4,58.9,11.8,17,78.9,266.5,162.3
1648837148,1,100,400,41,12,18,758,27.1,0.9,50.9,9,15.9,76.6,241.2,145.2
1648837178,1,100,400,42,15,21,717,19.8,0.3,47.7,6.6,16.2,77.2,248.3,150
1648837208,1,100,400,43,12,20,721,25.7,1.5,54.7,8.6,16,76.9,244.2,147.2
1648837238,1,100,400,42,12,18,714,16.6,0.1,39.7,5.5,15.9,76.6,240.6,144.8
1648837268,1,100,400,44,11,28,996,33.5,0.6,80.7,11.2,16.8,78.6,263.2,160.1
1648837298,1,100,400,42,8,17,638,24.4,0.7,58.4,8.1,15.5,75.7,230.8,138.2
1648837328,1,100,400,43,18,25,924,21.8,1.2,38.9,7.3,17,79,268.3,163.5
1648837358,1,100,400,43,11,18,636,20.6,0.8,36.1,6.9,15.8,76.4,239.4,144
1648837388,1,100,400,42,18,23,986,22.4,0.6,41.8,7.5,17,78.9,267.4,162.9
1648837418,1,100,400,42,17,28,966,33.8,0.6,51.4,11.3,17.1,79.2,270.6,165
1648837448,1,100,400,41,16,19,865,30.4,0.9,55.8,10.1,16.5,77.8,254.4,154.1
1648837478,1,100,400,42,11,13,615,12.7,0.3,20.8,4.2,15.5,75.8,232.1,139.1
1648837508,1,100,400,44,18,22,975,38.6,1,90.5,12.9,17,79,268.2,163.4
1648837538,1,100,400,42,14,20,897,33.3,1,61.4,11.1,16.5,77.8,255,154.5
1648837568,1,100,400,41,14,25,958,33.6,0.8,72.1,11.2,16.8,78.4,261.6,159
1648837598,1,100,400,42,18,26,934,31.5,1.1,58.9,10.5,17.1,79.1,268.6,163.7
1648837628,1,100,400,41,16,25,928,32.5,1.4,65.5,10.8,16.9,78.8,265.4,161.6
1648837658,1,100,400,41,15,24,829,18.2,0.1,41.5,6.1,16.7,78.2,259,157.3
1648837688,1,100,400,43,12,20,886,23.9,1.1,43.1,8,16.5,77.8,254.9,154.5
1648837718,1,100,400,44,20,21,989,32.9,0.8,73.8,11,17.2,79.4,272.6,166.4
1648837748,1,100,400,41,12,21,822,18.6,0.5,32.3,6.2,16.3,77.5,251.2,152
1648837778,1,100,400,44,12,17,720,17.8,0.2,34.1,5.9,16.1,77.1,246.3,148.7
1648837808,1,100,400,44,16,25,866,32,1.3,76.9,10.7,17,78.9,266.4,162.2
1648837838,1,100,400,42,9,16,662,13.6,0.2,22.1,4.5,15.7,76.2,236.4,142
1648837868,1,100,400,43,14,21,914,34.7,0.9,62.5,11.6,16.7,78.3,260,157.9
1648837898,1,100,400,43,9,16,685,15.4,0.1,30.3,5.1,15.8,76.4,238.5,143.4
1648837928,1,100,400,44,15,18,724,25.7,1.4,61.8,8.6,16.4,77.8,254,153.9
1648837958,1,100,400,44,10,23,903,24.7,0.6,56.6,8.2,16.7,78.2,259.2,157.4
1648837988,1,100,400,43,12,20,860,33.2,1.4,78.3,11.1,16.5,77.9,256.1,155.3
1648838018,1,100,400,42,10,27,899,25.2,0.7,56.5,8.4,16.7,78.4,261.1,158.7
1648838048,1,100,400,42,8,18,601,23.6,0.8,36.1,7.9,15.7,76.2,236.9,142.3
1648838078,1,100,400,41,11,14,655,13.6,0.2,30.5,4.5,15.8,76.3,237.9,143
1648838108,1,100,400,41,14,28,950,22.8,0.8,36.6,7.6,17.1,79.1,268.8,163.8
1648838138,1,100,400,42,10,25,828,32.5,1.2,54.4,10.8,16.5,77.9,256.2,155.3
1648838168,1,100,400,44,11,26,909,23.6,1.3,48.8,7.9,16.9,78.7,264.1,160.7
1648838198,1,100,400,44,12,22,803,27.3,1,55.6,9.1,16.6,78,257.1,156
1648838228,1,100,400,43,17,22,898,20.2,1.3,37.2,6.7,17.1,79.1,269,164
1648838258,1,100,400,41,17,20,853,18.5,0.4,43,6.2,16.8,78.5,262.8,159.8
1648838288,1,100,400,41,10,20,911,22.5,1.1,54.7,7.5,16.5,77.8,255.1,154.6
1648838318,1,100,400,43,17,26,969,20.6,1,34.6,6.9,17.4,79.7,276.1,168.8
1648838348,1,100,400,43,17,26,962,23.3,0.7,56.9,7.8,17.4,79.7,275.8,168.6
1648838378,1,100,400,43,10,20,737,19.6,0,33.8,6.5,16.3,77.4,250.5,151.5
1648838408,1,100,400,41,11,17,652,19.6,0.1,44.2,6.5,16,76.8,243.2,146.5
1648838438,1,100,400,44,7,18,614,19.1,0.2,38.9,6.4,15.9,76.5,240.4,144.7
1648838468,1,100,400,42,10,15,601,14.1,0,22.1,4.7,15.8,76.4,238.7,143.5
1648838498,1,100,400,44,14,21,923,25.4,1.5,53,8.5,16.9,78.8,265.8,161.8
1648838528,1,100,400,42,10,15,660,21.5,1.3,52.6,7.2,16,76.8,243.2,146.6
1648838558,1,100,400,41,13,14,652,22.2,1.4,46.1,7.4,16.1,76.9,244.9,147.8
1648838588,1,100,400,43,12,29,980,22.5,1.1,49.8,7.5,17.3,79.6,274.7,167.9
1648838618,1,100,400,44,12,19,737,29.4,0.6,61.1,9.8,16.5,77.9,255.6,154.9
1648838648,1,100,400,41,10,16,622,20,0.4,48.2,6.7,15.9,76.6,241.6,145.5
1648838678,1,100,400,41,10,16,683,23.2,1.1,35.7,7.7,16,76.9,244,147.1
1648838708,1,100,400,41,12,21,939,34.9,1.2,68.2,11.6,16.8,78.5,262.3,159.4
1648838738,1,100,400,43,9,18,676,22.4,0.9,44.4,7.5,16.1,77.1,246.7,148.9
1648838768,1,100,400,41,11,26,896,32.1,0.7,79.9,10.7,16.9,78.7,264.5,161
1648838798,1,100,400,44,17,22,927,26.4,0.7,57.8,8.8,17.3,79.5,273.4,167
1648838828,1,100,400,42,9,19,780,20.2,0.9,45,6.7,16.4,77.7,252.9,153.1
1648838858,1,100,400,44,7,16,609,13.8,0.4,31.9,4.6,16,76.7,242.4,146
1648838888,1,100,400,44,9,21,791,27.1,1.3,49.8,9,16.6,78.1,257.7,156.4
1648838918,1,100,400,42,14,22,837,25.2,1.2,51.5,8.4,16.9,78.8,265.5,161.6
1648838948,1,100,400,41,10,16,705,20.4,0.5,40.4,6.8,16.2,77.1,247,149.2
1648838978,1,100,400,42,13,16,662,20.1,0.7,47.1,6.7,16.3,77.5,250.8,151.7
1648839008,1,100,400,44,10,27,911,28.2,1,47.4,9.4,17.1,79.2,270.3,164.9
1648839038,1,100,400,42,9,18,771,16.8,0.2,38.1,5.6,16.3,77.5,251.5,152.1
1648839068,1,100,400,43,14,18,811,24.9,0.9,51.9,8.3,16.8,78.4,261.3,158.8
1648839098,1,100,400,41,13,16,681,14.9,0.1,22.4,5,16.3,77.4,250.4,151.4
1648839128,1,100,400,43,16,21,987,29.1,1.1,59.4,9.7,17.4,79.8,276.5,169
1648839158,1,100,400,43,11,25,972,19.9,0.3,40.1,6.6,17.2,79.4,273,166.7
1648839188,1,100,400,42,16,25,949,20.7,1.4,39.1,6.9,17.5,79.9,278.1,170.1
1648839218,1,100,400,43,15,22,747,20.1,1.5,35.9,6.7,17,78.9,266.7,162.4
1648839248,1,100,400,42,13,25,832,21.6,0.5,42.5,7.2,17.1,79.1,269.2,164.1
1648839278,1,100,400,41,17,24,870,25.2,1,62.9,8.4,17.3,79.6,274.3,167.5
1648839308,1,100,400,44,14,22,835,32.9,1,67.5,11,17.1,79.2,269.8,164.5
1648839338,1,100,400,43,10,14,612,17,0,34.7,5.7,16.1,77,245.6,148.2
1648839368,1,100,400,43,17,26,856,30.8,1.4,66.4,10.3,17.5,79.9,278.1,170.1
1648839398,1,100,400,42,12,22,932,22.9,1.2,36.6,7.6,17.1,79,268.5,163.6
1648839428,1,100,400,41,9,13,602,22.5,1.5,52.9,7.5,16,76.7,242.6,146.2
1648839458,1,100,400,44,10,22,714,22.7,0.5,47.5,7.6,16.8,78.4,261.5,158.9
1648839488,1,100,400,44,13,18,749,23.5,0.8,41.1,7.8,16.8,78.5,262.9,159.9
1648839518,1,100,400,42,12,17,676,26.3,0.8,45.9,8.8,16.5,77.9,255.3,154.7
1648839548,1,100,400,44,12,18,794,21,0.8,31.7,7,16.8,78.6,263.2,160.1
1648839578,1,100,400,42,11,17,727,22.7,1.1,56.3,7.6,16.5,77.9,255.8,155.1
1648839608,1,100,400,43,10,27,940,22.5,1.2,48.7,7.5,17.3,79.6,274.6,167.8
1648839638,1,100,400,41,13,18,661,20.5,1.2,48.2,6.8,16.5,77.9,256,155.2
1648839668,1,100,400,42,18,25,887,35.1,0.7,76.2,11.7,17.6,80.1,280.7,171.9
1648839698,1,100,400,41,18,27,898,27.3,1.3,56.9,9.1,17.6,80.3,282.2,172.9
1648839728,1,100,400,42,10,14,675,18.4,0.3,36.6,6.1,16.3,77.5,251.3,152
1648839758,1,100,400,44,16,21,943,34.1,0.6,75.8,11.4,17.5,80.1,280.2,171.5
1648839788,1,100,400,41,8,18,749,20,0.1,36.9,6.7,16.5,77.8,254.5,154.2
1648839818,1,100,400,41,10,18,650,17.9,0.4,41.3,6,16.4,77.7,253.5,153.5
1648839848,1,100,400,42,11,20,922,19.4,0.1,31.8,6.5,17.1,79.1,268.8,163.9
1648839878,1,100,400,41,8,23,774,22.6,0.7,55.7,7.5,16.7,78.4,260.8,158.5
1648839908,1,100,400,42,15,25,989,27.5,1,65.9,9.2,17.6,80.3,282.6,173.1
1648839938,1,100,400,42,17,25,955,36.3,1,72.3,12.1,17.7,80.4,284.1,174.2
1648839968,1,100,400,41,9,19,647,21.6,1.5,35.5,7.2,16.4,77.7,253,153.2
1648839998,1,100,400,43,13,27,980,22.9,0.7,50.8,7.6,17.6,80.3,282.6,173.2
1648840028,1,100,400,44,12,23,802,28,1.1,64.7,9.3,17.3,79.5,273.2,166.8
1648840058,1,100,400,41,11,25,903,31.3,0.7,77.2,10.4,17.3,79.6,274.5,167.7
1648840088,1,100,400,42,11,27,957,21.7,1.4,38.2,7.2,17.5,80.1,279.9,171.3
1648840118,1,100,400,43,13,14,618,19.1,0,32.2,6.4,16.6,78,256.6,155.6
1648840148,1,100,400,44,15,18,776,22.4,0.9,39.7,7.5,17.2,79.3,271.1,165.4
1648840178,1,100,400,43,15,26,989,21.4,0.6,42.6,7.1,17.8,80.7,286.9,176.1
1648840208,1,100,400,41,12,14,604,24,1,37.4,8,16.4,77.6,252.4,152.8
1648840238,1,100,400,44,11,19,798,24.5,0.8,41.9,8.2,17,78.9,267.3,162.8
1648840268,1,100,400,43,12,21,825,31.7,1.3,47.8,10.6,17.2,79.3,270.8,165.2
1648840298,1,100,400,41,16,24,826,30.3,0.8,67.7,10.1,17.4,79.9,277.6,169.7
1648840328,1,100,400,44,9,20,850,27,0.6,66.7,9,17.1,79.2,269.7,164.5
1648840358,1,100,400,41,16,27,899,22.5,1.2,40.3,7.5,17.8,80.6,285.8,175.3
1648840388,1,100,400,43,16,23,808,27.8,0.5,69,9.3,17.5,80.1,280.2,171.5
1648840418,1,100,400,44,11,16,709,17.7,0.2,33,5.9,16.8,78.5,262.8,159.8
1648840448,1,100,400,41,11,17,669,24.7,1.3,60.9,8.2,16.7,78.2,258.9,157.1
1648840478,1,100,400,43,16,25,865,30.8,0.7,61.7,10.3,17.7,80.5,284.6,174.5
1648840508,1,100,400,42,12,19,717,19.6,0.4,34.5,6.5,16.9,78.8,265.5,161.6
1648840538,1,100,400,44,10,22,724,22.7,0.9,46.3,7.6,17,79,268.4,163.5
1648840568,1,100,400,41,10,27,894,18.9,0.4,28.5,6.3,17.4,79.8,277,169.4
1648840598,1,100,400,43,15,22,929,23.9,1.2,49.2,8,17.6,80.3,282.4,173
1648840628,1,100,400,41,10,18,778,22.4,1.1,44.1,7.5,16.9,78.7,264.9,161.2
1648840658,1,100,400,43,14,20,718,19.3,0.3,31.8,6.4,17.2,79.4,272.7,166.5
1648840688,1,100,400,43,14,21,772,17.7,0.4,35.6,5.9,17.4,79.7,275.9,168.6
1648840718,1,100,400,41,12,27,986,20.1,0.9,32.3,6.7,17.8,80.6,285.6,175.2
1648840748,1,100,400,41,18,24,985,28.4,0.5,65.7,9.5,18,81.1,291,178.8
1648840778,1,100,400,44,15,27,899,20.2,0.8,33.8,6.7,17.9,81,289.9,178.1
1648840808,1,100,400,44,16,22,850,17.8,0,33.8,5.9,17.7,80.4,284,174.1
1648840838,1,100,400,43,12,23,800,23.4,0.9,46.6,7.8,17.4,79.7,276.3,168.9
1648840868,1,100,400,42,11,17,631,18.9,0.3,44.3,6.3,16.7,78.3,260.7,158.4
1648840898,1,100,400,42,17,23,989,22.5,1.2,34.6,7.5,17.9,80.9,289.7,178
1648840928,1,100,400,41,16,23,810,20.1,1.4,45.7,6.7,17.6,80.3,282.3,173
1648840958,1,100,400,43,13,18,772,20.9,1.3,35.4,7,17.3,79.5,273.4,166.9
1648840988,1,100,400,44,8,16,729,17.9,0.2,41.3,6,16.8,78.6,263.5,160.3
1648841018,1,100,400,41,15,19,882,23,0.5,42.7,7.7,17.5,80,279.4,171
1648841048,1,100,400,43,9,14,636,16,0.4,29.9,5.3,16.6,78.1,258,156.6
1648841078,1,100,400,43,10,27,956,28,1.5,64.9,9.3,17.8,80.6,286,175.4
1648841108,1,100,400,43,12,17,681,19.7,0.4,49.1,6.6,17,78.9,267.3,162.9
1648841138,1,100,400,42,8,18,677,22.9,0.9,55.2,7.6,16.8,78.4,261.4,158.8
1648841168,1,100,400,42,17,21,974,29.2,0.6,63.2,9.7,17.9,80.9,289.1,177.6
1648841198,1,100,400,42,13,19,636,18.2,0.1,44.3,6.1,17,79,268,163.3
1648841228,1,100,400,41,12,25,976,28.7,0.8,44.9,9.6,17.8,80.7,287.4,176.4
1648841258,1,100,400,41,15,17,757,26.4,1,41.2,8.8,17.3,79.6,274.5,167.7
1648841288,1,100,400,43,18,21,994,36.6,0.6,65.1,12.2,18.1,81.4,294.6,181.3
1648841318,1,100,400,42,16,23,873,24.6,0.7,59.3,8.2,17.9,80.8,288.1,176.8
1648841348,1,100,400,41,11,18,704,26.3,1.4,49.6,8.8,17,79,267.8,163.1
1648841378,1,100,400,41,14,17,800,26.2,1.1,49.9,8.7,17.3,79.6,274.7,167.9
1648841408,1,100,400,42,15,22,766,25.7,0.9,53.1,8.6,17.6,80.2,281.4,172.3
1648841438,1,100,400,41,10,16,608,22.3,0.8,33.9,7.4,16.7,78.3,260.4,158.2
1648841468,1,100,400,42,12,24,994,33.4,0.5,74.5,11.1,17.9,80.8,288.1,176.9
1648841498,1,100,400,44,11,19,773,18.4,0.2,44.7,6.1,17.3,79.6,274.9,168
1648841528,1,100,400,44,18,26,873,22.6,0.9,55.9,7.5,18.3,81.7,298.6,183.9
1648841558,1,100,400,41,14,21,764,16.9,0,37,5.6,17.5,80.1,279.8,171.3
1648841588,1,100,400,43,15,24,862,30,1,63.4,10,18,81,290.5,178.5
1648841618,1,100,400,42,14,28,989,27.9,0.7,62.7,9.3,18.3,81.6,297.3,183
1648841648,1,100,400,41,9,17,635,23.5,0.9,53.8,7.8,16.8,78.6,263.3,160.1
1648841678,1,100,400,42,13,22,883,21.8,0.5,39,7.3,17.8,80.5,285.2,174.9
1648841708,1,100,400,41,11,21,772,22.9,1.5,47.1,7.6,17.4,79.7,275.8,168.6
1648841738,1,100,400,41,14,20,727,26.2,1.2,51.3,8.7,17.4,79.8,277.3,169.6
1648841768,1,100,400,44,12,22,819,17.6,0.2,28.5,5.9,17.7,80.4,283.5,173.8
1648841798,1,100,400,42,9,20,815,20,0.5,44.4,6.7,17.3,79.6,274.7,167.8
1648841828,1,100,400,43,14,21,795,21.6,0.5,41,7.2,17.8,80.6,285.4,175
1648841858,1,100,400,44,11,19,875,24.6,1,38.8,8.2,17.7,80.4,283.2,173.6
1648841888,1,100,400,42,16,20,906,35.1,1,52.8,11.7,18,81,290.4,178.4
1648841918,1,100,400,43,13,16,730,15.5,0.4,35.3,5.2,17.4,79.7,276.1,168.7
1648841948,1,100,400,44,17,20,993,24.1,1.3,38.6,8,18.3,81.6,297.5,183.2
1648841978,1,100,400,43,13,19,771,22.1,0.8,53.4,7.4,17.6,80.2,280.9,172
1648842008,1,100,400,41,11,24,879,28.8,1.4,71.1,9.6,17.8,80.6,285.4,175
1648842038,1,100,400,43,12,19,741,26.7,0.6,49.8,8.9,17.5,79.9,278.3,170.2
1648842068,1,100,400,41,12,23,882,26.5,1,45.1,8.8,17.8,80.6,285.8,175.3
1648842098,1,100,400,43,13,15,709,23.1,1.2,40.6,7.7,17.3,79.6,274.2,167.5
1648842128,1,100,400,42,14,19,771,16.1,0,36.1,5.4,17.7,80.4,283.3,173.7
1648842158,1,100,400,43,12,20,751,15.1,0.4,25.5,5,17.6,80.2,281.9,172.7
1648842188,1,100,400,44,17,23,857,26.7,0.5,53.2,8.9,18.3,81.6,297.6,183.2
1648842218,1,100,400,44,13,22,812,29.8,0.6,60.8,9.9,17.9,80.9,289,177.5
1648842248,1,100,400,41,12,24,977,30.9,1.4,47.7,10.3,18.1,81.2,292.8,180
1648842278,1,100,400,41,11,26,985,20.3,1.4,41.5,6.8,18.1,81.3,293.8,180.7
1648842308,1,100,400,44,12,18,673,17.4,0,32.4,5.8,17.4,79.9,277.8,169.9
1648842338,1,100,400,43,7,20,674,20.3,1.1,31.1,6.8,17.2,79.3,271.7,165.8
1648842368,1,100,400,42,20,27,993,38.1,0.8,71.2,12.7,18.8,82.7,309.2,191.1
1648842398,1,100,400,43,13,21,879,17.9,0.3,39.6,6,17.9,80.9,289.4,177.7
1648842428,1,100,400,41,14,18,766,25.1,0.6,60.9,8.4,17.7,80.4,283.1,173.5
1648842458,1,100,400,42,12,19,685,19.6,0,31.4,6.5,17.5,80,279.3,170.9
1648842488,1,100,400,42,11,17,769,18.6,0.2,45.5,6.2,17.5,80,279,170.7
1648842518,1,100,400,41,10,16,627,25.1,1.2,61.8,8.4,17.1,79.2,269.8,164.5
1648842548,1,100,400,41,18,25,910,25.7,0.7,58.3,8.6,18.5,82,302,186.2
1648842578,1,100,400,41,9,15,655,19.3,0.4,30.1,6.4,17,79,268.4,163.5
1648842608,1,100,400,44,12,16,756,16.8,0.2,41.5,5.6,17.6,80.2,281.1,172.1
1648842638,1,100,400,42,15,22,1000,33.3,0.5,81.4,11.1,18.3,81.8,299.1,184.3
1648842668,1,100,400,42,12,20,688,25,1.2,41.8,8.3,17.6,80.1,280.5,171.7
1648842698,1,100,400,43,14,24,846,26.1,0.9,63.8,8.7,18.2,81.4,294.9,181.5
1648842728,1,100,400,42,12,26,897,25.5,1,46.7,8.5,18.3,81.6,297.2,183
1648842758,1,100,400,43,9,22,815,21.3,0.9,50.5,7.1,17.8,80.7,286.6,175.8
1648842788,1,100,400,42,10,14,673,17.5,0.3,26.3,5.8,17.2,79.4,272.7,166.5
1648842818,1,100,400,44,13,20,727,26.9,0.5,45.4,9,17.9,80.8,287.8,176.7
1648842848,1,100,400,42,16,25,854,17.7,0.4,28.2,5.9,18.4,81.9,300.2,185
1648842878,1,100,400,41,14,27,894,34.5,0.8,68.7,11.5,18.4,81.9,299.9,184.8
1648842908,1,100,400,43,14,26,875,21.8,1.3,36.7,7.3,18.4,81.9,300.4,185.1
1648842938,1,100,400,43,10,24,848,20.6,1.2,51.1,6.9,18,81.1,291.4,179.1
1648842968,1,100,400,41,13,18,644,24.6,1.1,46.1,8.2,17.5,80,279,170.7
1648842998,1,100,400,41,9,15,673,25.9,1.3,53.3,8.6,17.2,79.3,271.2,165.5
1648843028,1,100,400,42,9,23,831,18.7,0.2,36.2,6.2,17.9,80.9,289.3,177.7
1648843058,1,100,400,42,15,21,765,18.8,0.2,36.7,6.3,18.1,81.2,293.1,180.3
1648843088,1,100,400,42,17,25,910,22.1,1.5,33.2,7.4,18.6,82.4,306,188.9
1648843118,1,100,400,43,11,17,797,24.6,0.6,60.4,8.2,17.8,80.6,285.5,175.1
1648843148,1,100,400,41,10,24,815,23.9,0.7,57.5,8,18,81,290,178.2
1648843178,1,100,400,43,13,19,688,23.2,1.3,35,7.7,17.8,80.6,286.2,175.6
1648843208,1,100,400,41,14,19,705,16.4,0.3,25,5.5,17.8,80.6,286.1,175.5
1648843238,1,100,400,44,13,19,833,29.2,0.7,72.8,9.7,18.1,81.2,293.1,180.2
1648843268,1,100,400,44,15,21,886,20.8,1.3,40.2,6.9,18.4,81.9,300.1,185
1648843298,1,100,400,42,12,22,732,28.6,0.6,62.1,9.5,17.9,80.8,288.6,177.2
1648843328,1,100,400,43,17,24,812,23.4,0.6,42.6,7.8,18.6,82.2,304.4,187.8
1648843358,1,100,400,44,11,18,635,18.5,0.3,31.7,6.2,17.7,80.4,283.5,173.8
1648843388,1,100,400,42,10,19,631,20.8,0.7,48.2,6.9,17.6,80.1,280.7,171.9
1648843418,1,100,400,44,10,26,916,24.6,0.7,52,8.2,18.4,82,301.7,186
1648843448,1,100,400,43,12,17,787,27.5,0.6,68.6,9.2,17.9,80.9,288.7,177.3
1648843478,1,100,400,41,10,22,783,28.3,1.3,45.5,9.4,17.9,80.9,288.8,177.3
1648843508,1,100,400,42,9,18,740,26.4,0.7,58.1,8.8,17.6,80.3,282.5,173.1
1648843538,1,100,400,43,14,16,704,22.8,1.1,43.2,7.6,17.8,80.7,287.2,176.3
1648843568,1,100,400,41,10,23,811,28,1.1,62.5,9.3,18,81.1,290.9,178.8
1648843598,1,100,400,42,19,23,988,26.8,1.4,50.6,8.9,18.9,82.9,311.9,192.9
1648843628,1,100,400,44,10,20,697,15,0.4,23.7,5,17.9,80.9,288.8,177.3
1648843658,1,100,400,43,10,18,626,14.6,0.2,31.4,4.9,17.6,80.3,282.7,173.2
1648843688,1,100,400,43,7,18,617,15.6,0.2,24.1,5.2,17.5,79.9,278.1,170.1
1648843718,1,100,400,44,12,27,919,36.8,0.9,80.8,12.3,18.7,82.6,307.9,190.2
1648843748,1,100,400,44,13,20,830,33.1,0.6,64.3,11,18.3,81.7,298.3,183.7
1648843778,1,100,400,41,10,19,728,20.9,1.2,46.6,7,17.8,80.6,285.5,175.1
1648843808,1,100,400,43,9,16,729,15.1,0.2,33.6,5,17.7,80.4,283.2,173.5
1648843838,1,100,400,44,9,13,627,16.5,0.4,33.1,5.5,17.4,79.8,277.1,169.4
1648843868,1,100,400,44,13,23,932,28.5,1.2,51.1,9.5,18.6,82.4,305.5,188.6
1648843898,1,100,400,43,8,19,684,14.3,0.1,21.8,4.8,17.7,80.4,283.2,173.6
1648843928,1,100,400,42,11,25,977,35.6,0.9,85.6,11.9,18.6,82.4,306.5,189.2
1648843958,1,100,400,41,13,28,912,22.1,1.5,34.8,7.4,18.7,82.7,308.9,190.9
1648843988,1,100,400,41,8,18,629,14.9,0,26.7,5,17.5,80.1,279.9,171.3
1648844018,1,100,400,43,15,23,882,21.7,1.3,48.2,7.2,18.7,82.5,307.5,189.9
1648844048,1,100,400,44,16,18,787,20.3,0.8,35.1,6.8,18.4,81.9,300.9,185.5
1648844078,1,100,400,44,10,19,775,21.9,1.5,44.9,7.3,18.1,81.2,292.9,180.1
1648844108,1,100,400,42,8,17,725,15.4,0.2,25.1,5.1,17.7,80.4,283.7,173.9
1648844138,1,100,400,43,11,16,653,15.1,0.4,25.6,5,17.8,80.5,285.2,174.9
